inci_name,cas_no,function,substance
SACCHAROMYCES/ANEMARRHENA ASPHODELOIDES ROOT/ANGELICA GIGAS ROOT/ASPARAGUS COCHINCHINENSIS/ATRACTYLODES MACROCEPHALA ROOT/FRAXINUS EXCELSIOR BARK/LICORICE ROOT/OPHIOPOGON JAPONICUS ROOT/PAEONIA LACTIFLORA ROOT/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT,,skin-conditioning,saccharomyces/anemarrhena asphodeloides root/angelica gigas root/asparagus cochinchinensis/atractylodes macrocephala root/fraxinus excelsior bark/licorice root/ophiopogon japonicus root/paeonia lactiflora root/phellodendron amurense bark ferment extract
LENTINUS EDODES MYCELIUM FERMENT FILTRATE EXTRACT,,skin-conditioning; skin-protecting,lentinus edodes mycelium ferment filtrate extract
SIDA CORDIFOLIA ROOT POWDER,92457-39-1,skin-conditioning,sida cordifolia root powder
KLUYVEROMYCES/LACTOBACILLUS/LACTOCOCCUS/LEUCONOSTOC/SACCHAROMYCES/HYDROLYZED RICE PROTEIN FERMENT FILTRATE,,skin-conditioning,kluyveromyces/lactobacillus/lactococcus/leuconostoc/saccharomyces/hydrolyzed rice protein ferment filtrate
CITRUS AURANTIFOLIA FLOWER EXTRACT,90063-52-8,astringent; skin-conditioning,citrus aurantifolia flower extract
MORUS BOMBYCIS LEAF/ROOT EXTRACT,,astringent; skin-conditioning,morus bombycis leaf/root extract
VITEX TRIFOLIA FRUIT EXTRACT,91722-47-3,skin-conditioning,vitex trifolia fruit extract
DUNALIELLA SALINA/ISOCHRYSIS GALBANA/NANNOCHLOROPSIS GADITANA/PHAEODACTYLUM TRICORNUTUM/TETRASELMIS CHUII EXTRACT,,antioxidant; skin-conditioning,dunaliella salina/isochrysis galbana/nannochloropsis gaditana/phaeodactylum tricornutum/tetraselmis chuii extract
PEG-15 TRIMETHYLOLPROPANE TRIACRYLATE,28961-43-5,binding; film-forming,"(2-Ethyl-2-((2-((1-oxoallyl)oxy)ethoxy)methyl)-1,3-propanediyl)bis(oxy-2,1-ethanediyl) diacrylate"
POTATO SH-OLIGOPEPTIDE-1,,skin-protecting,potato sh-oligopeptide-1
JUNIPERUS COMMUNIS CALLUS EXTRACT,,antioxidant; skin-protecting,juniperus communis callus extract
PEG-10 SUNFLOWER GLYCERIDES,180254-52-8 / 186511-05-7,emollient; emulsifying,peg-10 sunflower glycerides
MYRISTICA FRAGRANS KERNEL EXTRACT,84082-68-8,skin-conditioning,myristica fragrans kernel extract
DIFLUOROPHENYL PROPYLCYCLOPENTENE OXIME,,antioxidant; skin-protecting,difluorophenyl propylcyclopentene oxime
PROPYLENE GLYCOL DICAPROATE,50343-36-7,emollient,Propylene glycol dihexanoate
ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,,skin-conditioning,acetobacter/bacillus/lactobacillus/saccharomyces/streptococcus/fruit/leaf/imperata cylindrica root/seed/broccoli/eriocephalus punctulatus/mistletoe/acrylates c10-30 alkyl acrylates crosspolymer/alpha-glucan/betaine/butylene glycol/epigallocatechin gallatyl glucoside/glycereth-26/glycerin/glucosyl ceramide/glucosyl hesperidin/hydrolyzed hyaluronic acid/maltodextrin/panthenol/sclerotium gum/tromethamine/xanthan gum ferment filtrate
DISODIUM DIGLYCERYL PHOSPHATE,,skin-conditioning,disodium diglyceryl phosphate
SASA VEITCHII LEAF/STEM WATER,,humectant,sasa veitchii leaf/stem water
MIRODENAFIL,862189-95-5,skin-conditioning,"5-ethyl-2-[5-[4-(2-hydroxyethyl)piperazin-1-yl]sulfonyl-2-propoxyphenyl]-7-propyl-4aH-pyrrolo[3,2-d]pyrimidin-4-one"
LACTOBACILLUS/BAMBUSA VULGARIS SHOOT EXTRACT/GLYCYRRHIZA GLABRA ROOT EXTRACT/LUFFA CYLINDRICA FRUIT EXTRACT/MORUS ALBA ROOT EXTRACT/PUERARIA LOBATA ROOT EXTRACT FERMENT FILTRATE,,skin-conditioning,lactobacillus/bambusa vulgaris shoot extract/glycyrrhiza glabra root extract/luffa cylindrica fruit extract/morus alba root extract/pueraria lobata root extract ferment filtrate
TAPIOCA STARCH POLYMETHYLSILSESQUIOXANE,68989-12-8,absorbent; skin-conditioning; viscosity-controlling,tapioca starch polymethylsilsesquioxane
GANODERMA AMBOINENSE FRUITING BODY EXTRACT,,humectant,ganoderma amboinense fruiting body extract
BAKUMONDOU EKISU,,skin-conditioning,bakumondou ekisu
SERENOA SERRULATA FRUIT OIL,84604-15-9,skin-conditioning,serenoa serrulata fruit oil
HYDROGENATED ORANGE SEED OIL,,emulsion-stabilising; viscosity-controlling,hydrogenated orange seed oil
POTASSIUM SOYATE,61790-24-7,cleansing; emulsifying; viscosity-controlling,potassium soyate
EPIGALLOCATECHIN GALLATYL GLUCOSIDE,,antioxidant; skin-conditioning,epigallocatechin gallatyl glucoside
VP/POLYCARBAMYL POLYGLYCOL ESTER,,film-forming,vp/polycarbamyl polyglycol ester
SORBETH-150 HEXASTEARATE,,viscosity-controlling,sorbeth-150 hexastearate
ISOMERIZED JOJOBA OIL,,emollient; skin-conditioning,isomerized jojoba oil
FUMARIA OFFICINALIS EXTRACT,84625-41-2,skin-conditioning,fumaria officinalis extract
COCOA BUTTER PEG-8 ESTERS,,emollient,cocoa butter peg-8 esters
POLYPHENYLSILSESQUIOXANE/TRIMETHYLSILOXYSILICATE,1991985-12-6,film-forming,polyphenylsilsesquioxane/trimethylsiloxysilicate
SORBETH-6,53694-15-8,emulsifying; solvent; viscosity-controlling,Ethoxylated sorbitol
CITRUS JAPONICA FRUIT EXTRACT,,skin-conditioning,citrus japonica fruit extract
M-HYDROXYANISOLE,150-19-6,skin-conditioning,3-Methoxyphenol
SH-HEXAPEPTIDE-43,,skin-protecting,sh-hexapeptide-43
STYRENE/ACRYLATES/DIMETHICONE ACRYLATE CROSSPOLYMER,,skin-conditioning,styrene/acrylates/dimethicone acrylate crosspolymer
LAURYL PHENYLISOPROPYL METHICONE,,viscosity-controlling,lauryl phenylisopropyl methicone
AVOCADAMIDE DEA,124046-21-5,emulsifying; emulsion-stabilising; foam-boosting; surfactant; viscosity-controlling,avocadamide dea
ACANTHOPANAX SESSILIFLORUS ROOT EXTRACT,,skin-conditioning,acanthopanax sessiliflorus root extract
BUDDLEJA DAVIDII LEAF EXTRACT,94465-67-5,skin-conditioning,buddleja davidii leaf extract
C5-6 ALKANE/CYCLOALKANE/TERPENE COPOLYMER,,film-forming,c5-6 alkane/cycloalkane/terpene copolymer
POLYGONUM FAGOPYRUM CALLUS CULTURE EXTRACT,89958-09-8,absorbent; antimicrobial; antioxidant; humectant; skin-conditioning,polygonum fagopyrum callus culture extract
BUTOXYETHANOL,111-76-2,masking; solvent; viscosity-controlling,2-Butoxyethanol
HYDROLYZED SNAIL BODY EXTRACT,,skin-conditioning; skin-protecting,hydrolyzed snail body extract
FURFURYL TETRAHYDROPYRANYLADENINE,109403-64-7,skin-conditioning,Furfuryl tetrahydropyranyladenine
BIS-OCTYLDODECYL DIMER DILINOLEATE/PROPANEDIOL COPOLYMER,,emollient; skin-conditioning,bis-octyldodecyl dimer dilinoleate/propanediol copolymer
CETYL RICINOLEATE,10401-55-5,emollient; skin-conditioning,hexadecyl (12R)-12-hydroxyoctadec-9-enoate
PINUS KORAIENSIS CALLUS CULTURE EXTRACT,,skin-conditioning,pinus koraiensis callus culture extract
RUBUS CHAMAEMORUS FRUIT JUICE EXTRACT,2077941-08-1,humectant; skin-conditioning,rubus chamaemorus fruit juice extract
CANDELILLA WAX ESTERS,,film-forming,candelilla wax esters
SR-SPIDER POLYPEPTIDE-3,,skin-conditioning,sr-spider polypeptide-3
POLYETHYLHEXYL METHACRYLATE,,bulking; film-forming,polyethylhexyl methacrylate
ISOSTEARYL LAURATE,72576-79-5,emollient; skin-conditioning,Isostearyl Laurate
ISOBUTYL METHACRYLATE,97-86-9,film-forming,Isobutyl Methacrylate
DIISONONYL ETHER,,humectant,diisononyl ether
TORREYA NUCIFERA SEED POWDER,,absorbent; antioxidant; skin-conditioning,torreya nucifera seed powder
SODIUM MANGOSEEDATE,,cleansing; emulsifying; uv-absorber; viscosity-controlling,sodium mangoseedate
MENTHA PIPERITA MERISTEM CELL CULTURE,,skin-conditioning,mentha piperita meristem cell culture
ZINC PENTADECENE TRICARBOXYLATE,,anticaking; skin-conditioning; surfactant,zinc pentadecene tricarboxylate
MYRISTOYL TETRAPEPTIDE-13,,skin-conditioning,myristoyl tetrapeptide-13
PEG-40 HYDROGENATED CASTOR OIL LAURATE,,skin-conditioning,peg-40 hydrogenated castor oil laurate
POLYGLYCERYL-6 TRICHILIA EMETICA SEEDATE,,emollient; emulsifying,polyglyceryl-6 trichilia emetica seedate
GLYCINE SOJA FIBER,,skin-conditioning,glycine soja fiber
SH-POLYPEPTIDE-61,1637217-80-1,astringent; skin-conditioning; skin-protecting,sh-polypeptide-61
DISODIUM EDTA,139-33-3 --- 6381-92-6,chelating; viscosity-controlling,disodium edta
NICOTINOYL HEXAPEPTIDE-44,,antioxidant; skin-protecting,nicotinoyl hexapeptide-44
CASTOR OIL/IPDI COPOLYMER,68955-90-8; 2097847-57-7,film-forming,castor oil/ipdi copolymer
SODIUM OLEANOLATE,,skin-conditioning,sodium oleanolate
ASPERGILLUS/SACCHAROMYCES RICE FERMENT LEES,,emollient,aspergillus/saccharomyces rice ferment lees
HYDROLYZED CUCURBITA PEPO SEEDCAKE,89998-03-8,skin-protecting,hydrolyzed cucurbita pepo seedcake
OLIGOPEPTIDE-44,,skin-conditioning,oligopeptide-44
BENZOIC ACID/PHTHALIC ANHYDRIDE/PENTAERYTHRITOL/NEOPENTYL GLYCOL/PALMITIC ACID COPOLYMER,68647-39-2,film-forming,benzoic acid/phthalic anhydride/pentaerythritol/neopentyl glycol/palmitic acid copolymer
POLYURETHANE CROSSPOLYMER-2,,film-forming,polyurethane crosspolymer-2
HEXAPEPTIDE-2 ASCORBYL PHOSPHATE,,skin-conditioning,hexapeptide-2 ascorbyl phosphate
HELIANTHEMUM NUMMULARIUM FLOWER EXTRACT,,skin-protecting,helianthemum nummularium flower extract
SD ALCOHOL 31-A,,astringent; solvent; viscosity-controlling,sd alcohol 31-a
OLIGOPEPTIDE-56 AMIDO PEG-220 METHYL ETHER,,skin-conditioning,oligopeptide-56 amido peg-220 methyl ether
CYSTEINYL TRIPEPTIDE-35,,antioxidant; antiseborrhoeic; chelating; skin-protecting,cysteinyl tripeptide-35
SH-POLYPEPTIDE-59,,skin-conditioning,sh-polypeptide-59
RANUNCULUS FICARIA EXTRACT,84929-74-8,skin-conditioning,ranunculus ficaria extract
SORBETH-30,53694-15-8,emulsifying; humectant; solvent; viscosity-controlling,Ethoxylated sorbitol
DAUCUS CAROTA SATIVA ROOT,84929-61-3,skin-conditioning,daucus carota sativa root
DILINOLEIC ACID/ETHYLENEDIAMINE COPOLYMER,,binding; film-forming; viscosity-controlling,dilinoleic acid/ethylenediamine copolymer
DECYLOXAZOLIDINONE,7693-82-5,antimicrobial; emollient; plasticiser; skin-conditioning; surfactant,Decyloxazolidinone
NONAPEPTIDE-34,,skin-conditioning,nonapeptide-34
CLERODENDRON TRICHOTOMUM LEAF EXTRACT,,skin-conditioning,clerodendron trichotomum leaf extract
PERICHLAENA RICHARDII FLOWER EXTRACT,,skin-conditioning,perichlaena richardii flower extract
JASMINUM OFFICINALE FLOWER WAX,,emollient; skin-conditioning; skin-protecting,jasminum officinale flower wax
SMILAX GLABRA ROOT EXTRACT,,skin-conditioning,smilax glabra root extract
UNDECETH-9,,emollient; emulsifying; skin-conditioning; surfactant,undeceth-9
RUSCUS ACULEATUS ROOT EXTRACT,84012-38-4,astringent; refreshing; skin-conditioning; soothing; stabilising; tonic,ruscus aculeatus root extract
PENTYLPHENYL OCTYLOXYBENZOATE,50649-56-4,skin-conditioning,Pentylphenyl octyloxybenzoate
ETHYLENE DISTEARAMIDE,110-30-5,viscosity-controlling,Ethylenebis(stearamide)
ZANTHOXYLUM AMERICANUM/CLAVA-HERCULES BARK EXTRACT,,skin-conditioning,zanthoxylum americanum/clava-hercules bark extract
MYRISTYL LIGNOCERATE,42233-51-2,emollient; skin-conditioning,Myristyl lignocerate
LAMINARIA OCHROLEUCA EXTRACT,92128-82-0,skin-conditioning,laminaria ochroleuca extract
PPG-4 JOJOBA ACID,,emollient; skin-conditioning,ppg-4 jojoba acid
PICHIA FERMENT LYSATE FILTRATE,,humectant; skin-conditioning; skin-protecting,pichia ferment lysate filtrate
GANODERMA LUCIDUM STEM EXTRACT,,skin-conditioning,ganoderma lucidum stem extract
ASPERGILLUS/SACCHAROMYCES/RICE LEES FERMENT FILTRATE,,humectant; skin-conditioning,aspergillus/saccharomyces/rice lees ferment filtrate
ASCORBIC ACID/ORANGE/CITRUS LIMON/CITRUS AURANTIFOLIA POLYPEPTIDES,,skin-conditioning,ascorbic acid/orange/citrus limon/citrus aurantifolia polypeptides
CECROPIA OBTUSA BARK EXTRACT,,skin-conditioning,cecropia obtusa bark extract
SPATHODEA CAMPANULATA FLOWER EXTRACT,,skin-conditioning,spathodea campanulata flower extract
POLYSILICONE-15,207574-74-1,uv-filter,polysilicone-15
BUTOXYHYDROXYPROPYL CETYL HYDROXYETHYLCELLULOSE,942427-44-3,emulsion-stabilising; viscosity-controlling,butoxyhydroxypropyl cetyl hydroxyethylcellulose
SUCROSE DISTEARATE,27195-16-0,emollient; emulsifying; skin-conditioning; surfactant,Saccharose distearate
METHYLSTYRENE/VINYLTOLUENE COPOLYMER,9017-27-0,viscosity-controlling,4-(Hexyloxy)benzoic acid
C24-28 OLEFIN,93924-11-9,skin-conditioning,1-Hexacosene
PPG-2 ISOSTEARATE,,emollient; skin-conditioning,ppg-2 isostearate
ETHYL CYSTEINATE HCL,868-59-7,skin-protecting,Ethyl 2-amino-3-sulfanylpropanoate
GLAUCINE,475-81-0,skin-conditioning,"1,2,9,10-Tetramethoxy-6-Methyl-5,6,6A,7-Tetrahydro-4H-Dibenzo(De,G)Quinoline"
SACCHAROMYCES/IPOMOEA BATATAS FERMENT EXTRACT,,skin-conditioning,saccharomyces/ipomoea batatas ferment extract
VINYL DIMETHYL/TRIMETHYLSILOXYSILICATE STEARYL DIMETHICONE CROSSPOLYMER,,bulking; film-forming; viscosity-controlling,vinyl dimethyl/trimethylsiloxysilicate stearyl dimethicone crosspolymer
BACILLUS/RHODODENDRON WEYRICHII FLOWER FERMENT EXTRACT FILTRATE,,skin-conditioning; skin-protecting,bacillus/rhododendron weyrichii flower ferment extract filtrate
VITIS VINIFERA FRUIT POWDER,85594-37-2 / 84929-27-1,antioxidant; skin-conditioning,vitis vinifera fruit powder
BRASSICA RAPA SEED EXTRACT,73049-70-4,skin-conditioning,brassica rapa seed extract
CESTRUM NOCTURNUM BRANCH/FLOWER/LEAF WATER,,masking; skin-conditioning,cestrum nocturnum branch/flower/leaf water
LAVANDULA ANGUSTIFOLIA FLOWER WATER,90063-37-9,skin-conditioning,lavandula angustifolia flower water
BRASSICA OLERACEA CAPITATA LEAF WATER,,skin-conditioning,brassica oleracea capitata leaf water
ACACIA DEALBATA FLOWER WAX,,emollient; skin-conditioning,acacia dealbata flower wax
DIMETHOXYAPIGENIN,520-32-1,skin-conditioning; skin-protecting,Tricin
BROUSSONETIA KAZINOKI CALLUS CULTURE EXTRACT,,skin-conditioning,broussonetia kazinoki callus culture extract
SOPHORA JAPONICA LEAF EXTRACT,90131-19-4,skin-protecting,sophora japonica leaf extract
METHOXYCINNAMIDOPROPYL/PHENYL POLYSILSESQUIOXANE,,antioxidant; film-forming; skin-conditioning; skin-protecting; stabilising,methoxycinnamidopropyl/phenyl polysilsesquioxane
C12-14 HYDROXYALKYL MALTITOL ETHER,,emollient; skin-conditioning,c12-14 hydroxyalkyl maltitol ether
POLYACRYLATE-41,1416237-52-9,film-forming,polyacrylate-41
POGOSTEMON CABLIN LEAF/STEM EXTRACT,84238-39-1,antidandruff; antimicrobial; antioxidant; astringent; skin-protecting,pogostemon cablin leaf/stem extract
SODIUM CARBOXYMETHYL INULIN,430439-54-6,chelating; viscosity-controlling,sodium carboxymethyl inulin
SACCHAROMYCES/RICE LEES FERMENT FILTRATE,,emollient; skin-conditioning,saccharomyces/rice lees ferment filtrate
ERGOCALCIFEROL,50-14-6 / 1406-16-2,skin-conditioning,ergocalciferol
OLIGOPEPTIDE-107,,skin-conditioning,oligopeptide-107
PHORMIUM TENAX SEED EXTRACT,,skin-conditioning,phormium tenax seed extract
LEPTADENIA RETICULATA LEAF POWDER,92457-15-3,skin-conditioning,leptadenia reticulata leaf powder
ELAEAGNUS LATIFOLIA LEAF CELL EXTRACT,,flavouring; masking; skin-protecting,elaeagnus latifolia leaf cell extract
STEARETH-10 ALLYL ETHER/ACRYLATES COPOLYMER,109292-17-3,film-forming; viscosity-controlling,1-(2-Allyloxyethoxy)octadecane; ethyl prop-2-enoate; 2-methylprop-2-enoic acid
ETHYL CAFFEATE,102-37-4,skin-conditioning,"Ethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate"
THEOBROMA CACAO FRUIT EXTRACT,,emollient; skin-conditioning,theobroma cacao fruit extract
HEMIDESMUS INDICUS ROOT POWDER,90045-62-8,skin-conditioning,hemidesmus indicus root powder
CIRSIUM SETIDENS LEAF EXTRACT,,skin-conditioning,cirsium setidens leaf extract
OVUM SHELL MEMBRANE EXTRACT,,skin-protecting,ovum shell membrane extract
DISTEARETH-100 IPDI,53533-75-8,viscosity-controlling,disteareth-100 ipdi
STEMONA SESSILIFOLIA ROOT EXTRACT,,skin-conditioning,stemona sessilifolia root extract
MENTHYL ETHYLAMIDO OXALATE,1122460-01-8,skin-conditioning,"(1R,2S,5R)-5-Methyl-2-(1-methylethyl)cyclohexyl 2-(ethylamino)-2-oxoacetate"
SALVIA MILTIORRHIZA FLOWER/LEAF/ROOT EXTRACT,90106-50-6,skin-conditioning,salvia miltiorrhiza flower/leaf/root extract
PISCUM CARTILAGE EXTRACT,,skin-conditioning,piscum cartilage extract
CUPRESSUS SEMPERVIRENS LEAF/STEM EXTRACT,84696-07-1,skin-conditioning,cupressus sempervirens leaf/stem extract
LACTOBACILLUS/SOYMILK/PEUCEDANUM JAPONICUM LEAF/STEM FERMENT FILTRATE,,humectant,lactobacillus/soymilk/peucedanum japonicum leaf/stem ferment filtrate
COLEUS SCUTELLARIOIDES LEAF/STEM EXTRACT,,humectant; skin-conditioning,coleus scutellarioides leaf/stem extract
ZEATIN,1637-39-4,skin-conditioning,"2-Buten-1-ol, 2-methyl-4-(1H-purin-6-ylamino)-"
CHYMOTRYPSIN,9004-07-3,skin-conditioning,4-Hydroxy-4-((2-hydroxy-2-((2-hydroxy-2-((1-(4-nitroanilino)-1-oxo-3-phenylpropan-2-yl)imino)ethyl)imino)ethyl)imino)butanoic acid
QUERCUS SALICINA LEAF EXTRACT,,skin-conditioning,quercus salicina leaf extract
GINKGO BILOBA MERISTEM CELL CULTURE CONDITIONED MEDIA,,antimicrobial; antioxidant; skin-conditioning,ginkgo biloba meristem cell culture conditioned media
VACCINIUM OXYCOCCOS SEEDCAKE,,skin-conditioning,vaccinium oxycoccos seedcake
PEG-222 PENTAERYTHRITYL ADIPATE-SUCCINIMIDE DENDRIMER,,emollient; skin-conditioning,peg-222 pentaerythrityl adipate-succinimide dendrimer
CUCURBITA MAXIMA FRUIT JUICE,,skin-protecting,cucurbita maxima fruit juice
ROBINIA PSEUDOACACIA FLOWER EXTRACT,89957-93-7,skin-conditioning; tonic,robinia pseudoacacia flower extract
GLYCERYL TRIACETYL HYDROXYSTEARATE,27233-00-7,emollient; skin-conditioning,4-(Benzo(b)thienyl)acetic acid
EUPATORIUM FORTUNEI EXTRACT,,skin-conditioning,eupatorium fortunei extract
POLYGLYCERYL-3 POLYRICINOLEATE,29894-35-7 / 235783-76-3,emulsifying; viscosity-controlling,polyglyceryl-3 polyricinoleate
LEONTOPODIUM HAPLOPHYLLOIDES FLOWER/LEAF/STEM EXTRACT,,skin-conditioning,leontopodium haplophylloides flower/leaf/stem extract
COCONUT OIL AMINOETHOXYETHANOL AMIDES,212335-59-6,foaming; surfactant; viscosity-controlling,coconut oil aminoethoxyethanol amides
FREESIA ALBA FLOWER EXTRACT,,skin-conditioning,freesia alba flower extract
CETYLDIMETHYLSILOXY TRIMETHYLSILOXYSILICATE,,skin-protecting,cetyldimethylsiloxy trimethylsiloxysilicate
PSEUDOZYMA TSUKUBAENSIS/OLIVE OIL/GLYCERIN/SOY PROTEIN FERMENT,,antimicrobial; emollient; emulsifying,pseudozyma tsukubaensis/olive oil/glycerin/soy protein ferment
HEDERA RHOMBEA EXTRACT,,humectant; skin-conditioning; skin-protecting,hedera rhombea extract
ADAMANTANYLCARBOXAMIDO TRIFLUOROMETHYLBENZONITRILE,,film-forming,adamantanylcarboxamido trifluoromethylbenzonitrile
HYDROLYZED CELLULOSE GUM,,emulsion-stabilising; film-forming; viscosity-controlling,hydrolyzed cellulose gum
TETRAPEPTIDE-54,,skin-conditioning,tetrapeptide-54
OZONIZED SACCHAROMYCES FERMENT LYSATE FILTRATE,,skin-conditioning,ozonized saccharomyces ferment lysate filtrate
HYDROXYCETYL ISOSTEARATE,,emollient; emulsifying; skin-conditioning,hydroxycetyl isostearate
MONTMORILLONITE,1318-93-0,absorbent; bulking; emulsion-stabilising; stabilising; viscosity-controlling,Bentonite
NYLON-12,25038-74-8,bulking; opacifying; viscosity-controlling,Laurolactam
PERILLA OCYMOIDES LEAF WATER,,humectant; skin-conditioning; skin-protecting,perilla ocymoides leaf water
CYMBOPOGON CITRATUS FLOWER WATER,,masking; skin-conditioning,cymbopogon citratus flower water
ACETYL SH-DECAPEPTIDE-2 AMIDE,,skin-conditioning,acetyl sh-decapeptide-2 amide
PENTAERYTHRITYL TETRAMERCAPTOPROPIONATE,7575-23-7,film-forming,Pentaerythritol tetra(3-mercaptopropionate)
ASPERGILLUS/PAEONIA SUFFRUTICOSA BARK/HONEYSUCKLE FLOWER/FORSYTHIA FRUIT/(ASTRAGALUS MEMBRANACEUS/GENTIANA SCABRA/LICORICE/REHMANNIA GLUTINOSA/RHEUM PALMATUM/SCROPHULARIA BUERGERIANA) ROOT/(CASTOR/RICE) SEED FERMENT EXTRACT,,skin-conditioning,aspergillus/paeonia suffruticosa bark/honeysuckle flower/forsythia fruit/(astragalus membranaceus/gentiana scabra/licorice/rehmannia glutinosa/rheum palmatum/scrophularia buergeriana) root/(castor/rice) seed ferment extract
GLYCERIN/PHTHALIC ACID COPOLYMER HYDROXYPROPYL C9-11 ISOALKYL ACIDATE,,emollient,glycerin/phthalic acid copolymer hydroxypropyl c9-11 isoalkyl acidate
MAGNOLIA BIONDII BUD/FLOWER EXTRACT,85085-47-8,skin-conditioning; skin-protecting,magnolia biondii bud/flower extract
ACACIA ARABICA STEM BARK EXTRACT,93164-88-6,skin-conditioning,acacia arabica stem bark extract
PEG-20 HYDROGENATED CASTOR OIL LAURATE,,skin-conditioning,peg-20 hydrogenated castor oil laurate
HYDROLYZED AMORPHOPHALLUS KONJAC ROOT,,humectant,hydrolyzed amorphophallus konjac root
DIMETHYLIMIDAZOLIDINONE CORN STARCH,223239-90-5,absorbent; viscosity-controlling,dimethylimidazolidinone corn starch
HYDROGENATED TALLOWETH-12,,emulsifying; stabilising; surfactant; viscosity-controlling,hydrogenated talloweth-12
CARAGANA SINICA FLOWER EXTRACT,,antioxidant; skin-protecting,caragana sinica flower extract
MELIA AZADIRACHTA LEAF POWDER,,skin-conditioning,melia azadirachta leaf powder
POLYBUTYLENE TEREPHTHALATE,26062-94-2,film-forming; viscosity-controlling,"Butane-1,1-diol;terephthalic acid"
ARUNCUS DIOICUS ROOT EXTRACT,,skin-conditioning,aruncus dioicus root extract
METHYLSILANOL PEG-7 GLYCERYL COCOATE,106040-46-4,emulsifying; skin-conditioning,methylsilanol peg-7 glyceryl cocoate
COTINUS COGGYGRIA LEAF EXTRACT,,antioxidant; astringent; humectant,cotinus coggygria leaf extract
ACRYLATES/DIMETHICONOL ACRYLATE COPOLYMER,,film-forming,acrylates/dimethiconol acrylate copolymer
PELARGONIUM PELTATUM EXTRACT,,skin-conditioning,pelargonium peltatum extract
ISOPROPYL AVOCADATE,90990-05-9,emollient; skin-conditioning,isopropyl avocadate
STEVIA REBAUDIANA LEAF/STEM POWDER,,skin-conditioning,stevia rebaudiana leaf/stem powder
ERYTHRITYL TRIETHYLHEXANOATE,,emollient; skin-conditioning; solvent,erythrityl triethylhexanoate
